orderno|quantity|sCOrderID|productID
6358|7|3181|32
6359|9|3181|22
6360|4|3181|23
6361|5|3182|28
6362|9|3182|27
6363|6|3183|32
6364|4|3183|19
6365|4|3183|21
6366|2|3184|29
6367|9|3184|27
6368|3|3184|28
6369|3|3185|20
6370|7|3186|22
6371|4|3186|28
6372|2|3186|32
6373|6|3187|20
6374|8|3188|29
6375|10|3189|24
6376|8|3190|21
6377|5|3190|31
6378|2|3190|25
6379|10|3191|33
6380|2|3191|21
6381|1|3191|17
6382|7|3192|20
6383|7|3193|18
6384|9|3193|22
6385|4|3194|31
6386|7|3194|18
6387|6|3195|26
6388|2|3195|22
6389|1|3196|28
6390|9|3196|20
6391|5|3197|27
6392|4|3197|32
6393|10|3197|24
6394|4|3198|31
6395|6|3198|33
6396|7|3199|20
6397|4|3199|25
6398|6|3199|19
6399|5|3200|26
6400|10|3200|27
6401|8|3200|22
6402|9|3201|17
6403|2|3201|25
6404|10|3202|24
6405|5|3202|20
6406|2|3202|24
6407|6|3203|22
6408|4|3203|31
6409|4|3203|23
6410|9|3204|21
6411|2|3204|31
6412|4|3205|17
6413|10|3206|30
6414|7|3206|31
6415|2|3207|33
6416|1|3207|24
6417|1|3207|22
6418|1|3208|29
6419|2|3209|31
6420|6|3209|29
6421|3|3210|21
6422|7|3211|22
6423|5|3211|30
6424|5|3211|19
6425|5|3212|22
6426|8|3212|23
6427|1|3212|26
6428|5|3213|31
6429|6|3214|32
6430|7|3215|25
6431|7|3215|26
6432|4|3216|19
6433|10|3216|17
6434|10|3216|25
6435|2|3217|27
6436|1|3218|23
6437|6|3218|30
6438|7|3218|31
6439|1|3219|20
6440|9|3219|24
6441|2|3219|33
6442|2|3220|28
6443|2|3220|32
6444|2|3221|21
6445|1|3221|28
6446|3|3222|19
6447|1|3222|31
6448|5|3222|21
6449|6|3223|33
6450|9|3223|17
6451|7|3224|20
6452|1|3225|21
6453|6|3225|28
6454|5|3226|23
6455|4|3227|31
6456|2|3227|22
6457|10|3228|18
6458|9|3228|32
6459|1|3229|23
6460|3|3230|18
6461|4|3230|29
6462|4|3231|26
6463|6|3231|22
6464|8|3232|27
6465|10|3232|21
6466|10|3233|28
6467|5|3234|21
6468|5|3234|20
6469|4|3235|18
6470|6|3235|23
6471|3|3236|17
6472|2|3237|26
6473|2|3237|33
6474|1|3237|30
6475|5|3238|22
6476|6|3238|18
6477|2|3239|25
6478|10|3239|19
6479|7|3239|24
6480|6|3240|28
6481|9|3241|19
6482|6|3241|29
6483|10|3242|29
6484|2|3242|30
6485|3|3243|26
6486|10|3243|24
6487|10|3244|23
6488|3|3245|32
6489|7|3246|32
6490|6|3246|27
6491|1|3247|33
6492|9|3247|21
6493|9|3248|25
6494|5|3248|22
6495|5|3248|22
6496|4|3249|23
6497|6|3249|27
6498|10|3250|26
6499|6|3251|22
6500|9|3251|28
6501|3|3252|30
6502|1|3252|25
6503|4|3252|27
6504|8|3253|26
6505|9|3253|22
6506|8|3253|18
6507|3|3254|31
6508|10|3254|29
6509|8|3255|18
6510|9|3255|21
6511|10|3256|26
6512|8|3257|17
6513|8|3258|29
6514|5|3258|21
6515|6|3258|17
6516|8|3259|19
6517|2|3260|23
6518|8|3260|26
6519|2|3260|24
6520|6|3261|28
6521|8|3261|21
6522|5|3261|18
6523|2|3262|22
6524|5|3262|33
6525|1|3263|25
6526|6|3264|33
6527|1|3265|19
6528|6|3266|32
6529|10|3266|29
6530|4|3267|29
6531|6|3267|20
6532|2|3267|27
6533|6|3268|17
6534|2|3269|30
6535|6|3269|25
6536|2|3269|17
6537|5|3270|33
6538|3|3270|32
6539|4|3271|17
6540|2|3272|24
6541|6|3272|17
6542|10|3273|26
6543|5|3273|26
6544|6|3274|21
6545|8|3274|28
6546|3|3275|24
6547|2|3276|17
6548|3|3277|26
6549|1|3277|23
6550|10|3278|17
6551|4|3278|32
6552|8|3278|26
6553|4|3279|19
6554|8|3279|21
6555|8|3280|31
6556|1|3280|23
6557|1|3281|28
6558|7|3281|21
6559|10|3281|18
6560|4|3282|24
6561|3|3283|23
6562|5|3284|23
6563|5|3285|29
6564|4|3286|26
6565|6|3286|18
6566|9|3286|22
6567|1|3287|31
6568|8|3287|18
6569|7|3287|19
6570|3|3288|33
6571|3|3289|24
6572|4|3289|22
6573|5|3289|28
6574|3|3290|21
6575|5|3290|23
6576|4|3290|31
6577|5|3291|23
6578|10|3292|26
6579|6|3292|32
6580|3|3293|21
6581|4|3294|31
6582|1|3294|29
6583|1|3294|17
6584|9|3295|31
6585|2|3296|25
6586|4|3296|21
6587|2|3297|26
6588|3|3297|29
6589|9|3297|30
6590|3|3298|33
6591|1|3298|32
6592|3|3299|33
6593|5|3300|21
6594|10|3300|30
6595|3|3300|29
6596|2|3301|22
6597|9|3301|17
6598|7|3301|22
6599|3|3302|25
6600|3|3302|21
6601|7|3302|29
6602|9|3303|26
6603|3|3304|19
6604|5|3304|26
6605|1|3304|31
6606|7|3305|33
6607|7|3305|32
6608|8|3305|17
6609|5|3306|26
6610|4|3306|23
6611|5|3307|17
6612|8|3307|21
6613|3|3307|21
6614|6|3308|23
6615|4|3308|31
6616|5|3308|27
6617|9|3309|27
6618|3|3309|23
6619|3|3309|27
6620|3|3310|19
6621|4|3310|28
6622|1|3310|17
6623|7|3311|26
6624|3|3311|20
6625|8|3312|28
6626|9|3312|22
6627|9|3313|18
6628|5|3313|33
6629|7|3313|18
6630|5|3314|24
6631|10|3315|30
6632|7|3315|24
6633|4|3315|31
6634|3|3316|28
6635|1|3316|22
6636|7|3316|22
6637|8|3317|23
6638|1|3317|27
6639|10|3318|25
6640|2|3319|26
6641|2|3320|31
6642|9|3320|29
6643|8|3321|25
6644|6|3321|30
6645|5|3322|27
6646|4|3323|32
6647|9|3323|23
6648|4|3323|20
6649|5|3324|21
6650|6|3325|27
6651|2|3326|31
6652|1|3327|23
6653|7|3327|21
6654|8|3328|31
6655|4|3328|25
6656|7|3328|17
6657|6|3329|30
6658|4|3329|28
6659|10|3329|20
6660|9|3330|32
6661|2|3330|26
6662|7|3330|18
6663|4|3331|22
6664|10|3332|27
6665|3|3332|32
6666|5|3332|25
6667|4|3333|24
6668|7|3333|19
6669|9|3333|30
6670|1|3334|23
6671|2|3335|25
6672|4|3335|18
6673|5|3335|18
6674|10|3336|27
6675|4|3336|18
6676|3|3336|26
6677|9|3337|20
6678|7|3337|32
6679|10|3338|19
6680|5|3338|28
6681|1|3338|19
6682|1|3339|17
6683|7|3339|32
6684|7|3340|29
6685|5|3341|32
6686|3|3342|32
6687|9|3342|17
6688|8|3342|32
6689|10|3343|28
6690|8|3343|23
6691|1|3343|27
6692|8|3344|17
6693|7|3344|25
6694|4|3345|31
6695|10|3345|30
6696|3|3345|23
6697|2|3346|20
6698|8|3347|19
6699|4|3347|24
6700|4|3347|23
6701|6|3348|27
6702|9|3348|29
6703|8|3348|20
6704|5|3349|19
6705|4|3349|29
6706|6|3349|25
6707|10|3350|33
6708|6|3351|19
6709|3|3351|19
6710|3|3351|17
6711|2|3352|31
6712|1|3353|32
6713|8|3353|31
6714|3|3353|24
6715|1|3354|26
6716|9|3354|25
6717|8|3355|25
6718|5|3356|32
6719|2|3356|26
6720|5|3356|17
6721|1|3357|28
6722|8|3358|21
6723|9|3358|31
6724|3|3358|20
6725|8|3359|30
6726|7|3360|22
6727|1|3360|23
6728|2|3360|23
6729|5|3361|17
6730|3|3361|23
6731|10|3362|21
6732|7|3362|25
6733|2|3363|32
6734|7|3363|31
6735|4|3363|23
6736|3|3364|24
6737|1|3364|28
6738|4|3364|22
6739|6|3365|33
6740|1|3366|19
6741|6|3366|28
6742|9|3366|29
6743|5|3367|18
6744|9|3367|29
6745|8|3368|26
6746|6|3368|32
6747|3|3369|28
6748|10|3369|20
6749|6|3369|22
6750|8|3370|25
6751|6|3370|29
6752|8|3371|30
6753|7|3371|17
6754|8|3371|28
6755|1|3372|24
6756|1|3372|28
6757|1|3372|30
6758|2|3373|29
6759|7|3374|28
6760|5|3374|23
6761|2|3374|25
6762|5|3375|17
6763|2|3376|20
6764|3|3376|19
6765|5|3377|18
6766|2|3377|33
6767|5|3378|24
6768|6|3378|27
6769|2|3378|24
6770|5|3379|29
6771|4|3379|27
6772|2|3379|24
6773|2|3380|20
6774|1|3381|28
6775|10|3381|21
6776|10|3382|21
6777|3|3383|24
6778|6|3383|22
6779|4|3383|22
6780|2|3384|29
6781|5|3384|21
6782|8|3385|25
6783|3|3386|24
6784|8|3386|30
6785|4|3386|27
6786|2|3387|27
6787|6|3387|21
6788|3|3387|18
6789|5|3388|21
6790|5|3389|23
6791|8|3389|29
6792|8|3390|22
6793|4|3391|32
6794|2|3391|18
6795|5|3391|24
6796|1|3392|29
6797|10|3392|33
6798|1|3393|31
6799|4|3393|33
6800|2|3394|27
6801|7|3394|24
6802|10|3394|19
6803|6|3395|23
6804|7|3395|32
6805|7|3395|18
6806|9|3396|25
6807|9|3396|28
6808|1|3396|33
6809|6|3397|17
6810|6|3397|22
6811|4|3397|25
6812|2|3398|21
6813|3|3398|26
6814|6|3399|21
6815|1|3399|31
6816|2|3400|32
6817|2|3401|33
6818|8|3401|29
6819|5|3402|24
6820|4|3403|33
6821|7|3404|32
6822|5|3405|26
6823|1|3405|17
6824|5|3406|17
6825|10|3407|27
6826|5|3407|23
6827|9|3407|28
6828|10|3408|27
6829|9|3408|28
6830|3|3409|30
6831|9|3409|30
6832|1|3409|29
6833|10|3410|30
6834|6|3411|19
6835|10|3411|33
6836|5|3412|25
6837|4|3412|31
6838|5|3413|32
6839|2|3413|26
6840|1|3414|31
6841|2|3414|20
6842|1|3415|24
6843|5|3415|18
6844|4|3416|31
6845|5|3417|21
6846|7|3417|28
6847|10|3417|28
6848|10|3418|28
6849|1|3419|17
6850|10|3419|33
6851|6|3419|31
6852|7|3420|26
6853|1|3420|23
6854|4|3421|21
6855|5|3421|22
6856|6|3422|26
6857|5|3422|28
6858|1|3422|31
6859|4|3423|31
6860|5|3423|31
6861|8|3424|20
6862|1|3425|18
6863|2|3425|26
6864|10|3426|18
6865|1|3426|25
6866|3|3426|31
6867|4|3427|29
6868|5|3427|22
6869|10|3427|30
6870|2|3428|22
6871|7|3428|24
6872|4|3429|17
6873|9|3429|24
6874|1|3430|33
6875|2|3431|24
6876|5|3431|33
6877|7|3431|23
6878|8|3432|19
6879|3|3433|21
6880|7|3433|33
6881|1|3434|19
6882|8|3434|19
6883|10|3435|18
6884|10|3436|20
6885|4|3436|21
6886|3|3436|28
6887|5|3437|31
6888|8|3437|31
6889|7|3437|20
6890|9|3438|22
6891|10|3438|17
6892|10|3439|21
6893|7|3439|24
6894|9|3439|27
6895|5|3440|23
6896|6|3440|31
6897|1|3441|31
6898|10|3442|33
6899|2|3442|27
6900|7|3443|25
6901|3|3443|20
6902|10|3444|28
6903|2|3444|19
6904|10|3445|24
6905|2|3445|17
6906|7|3446|27
6907|3|3447|25
6908|9|3448|23
6909|2|3449|20
6910|6|3449|32
6911|4|3450|18
6912|1|3450|28
6913|5|3450|19
6914|5|3451|17
6915|2|3451|17
6916|8|3451|21
6917|6|3452|23
6918|10|3452|33
6919|6|3453|32
6920|7|3453|26
6921|8|3453|32
6922|5|3454|33
6923|2|3455|30
6924|6|3455|29
6925|5|3455|23
6926|4|3456|32
6927|5|3457|17
6928|10|3457|31
6929|8|3458|33
6930|8|3459|29
6931|2|3459|19
6932|1|3460|24
6933|7|3460|29
6934|5|3460|29
6935|8|3461|33
6936|2|3462|27
6937|2|3462|17
6938|2|3462|29
6939|6|3463|25
6940|6|3464|21
6941|5|3464|19
6942|4|3465|24
6943|3|3465|25
6944|1|3465|25
6945|6|3466|18
6946|8|3466|24
6947|4|3467|21
6948|4|3467|33
6949|8|3468|17
6950|2|3468|24
6951|2|3469|21
6952|4|3469|28
6953|8|3469|20
6954|6|3470|26
6955|6|3471|17
6956|10|3471|26
6957|8|3472|27
6958|10|3473|25
6959|1|3473|33
6960|7|3474|17
6961|3|3475|19
6962|9|3475|30
6963|8|3475|19
6964|2|3476|20
6965|2|3477|31
6966|10|3477|19
6967|6|3477|20
6968|4|3478|33
6969|10|3478|17
6970|9|3478|32
6971|5|3479|22
6972|4|3479|21
6973|9|3480|32
6974|3|3481|21
6975|10|3481|18
6976|6|3482|27
6977|3|3483|30
6978|10|3483|23
6979|3|3484|20
6980|4|3484|33
6981|4|3485|28
6982|2|3485|24
6983|9|3486|18
6984|5|3487|25
6985|1|3488|31
6986|9|3488|17
6987|8|3489|25
6988|8|3490|18
6989|4|3491|24
6990|6|3491|29
6991|3|3492|31
6992|5|3492|17
6993|2|3493|18
6994|3|3494|32
6995|2|3495|21
6996|8|3495|27
6997|7|3496|33
6998|7|3496|26
6999|8|3496|30
7000|8|3497|21
7001|7|3497|31
7002|7|3497|24
7003|3|3498|18
7004|7|3498|27
7005|6|3499|17
7006|4|3500|31
7007|3|3500|32
7008|9|3501|30
7009|7|3501|17
7010|4|3501|25
7011|10|3502|26
7012|1|3502|29
7013|10|3503|17
7014|10|3503|18
7015|10|3504|30
7016|3|3505|22
7017|5|3505|24
7018|9|3506|18
7019|3|3507|30
7020|3|3508|26
7021|1|3508|33
7022|6|3508|23
7023|5|3509|20
7024|3|3509|30
7025|9|3509|31
7026|6|3510|18
7027|8|3510|18
7028|10|3511|17
7029|6|3511|31
7030|6|3511|27
7031|3|3512|19
7032|10|3513|26
7033|5|3513|27
7034|6|3513|29
7035|5|3514|30
7036|7|3514|23
7037|10|3514|29
7038|10|3515|32
7039|10|3515|26
7040|2|3515|30
7041|5|3516|30
7042|2|3516|27
7043|8|3517|17
7044|8|3517|19
7045|7|3517|17
7046|9|3518|27
7047|3|3518|26
7048|7|3518|24
7049|4|3519|19
7050|4|3520|33
7051|2|3521|18
7052|4|3521|31
7053|7|3521|29
7054|8|3522|30
7055|4|3523|20
7056|10|3523|26
7057|8|3524|20
7058|8|3524|19
7059|4|3524|20
7060|1|3525|24
7061|3|3525|23
7062|10|3526|22
7063|7|3527|27
7064|7|3527|29
7065|8|3527|31
7066|4|3528|33
7067|9|3528|26
7068|1|3529|21
7069|10|3530|25
7070|6|3530|28
7071|2|3531|24
7072|2|3531|25
7073|3|3532|24
7074|1|3532|32
7075|9|3533|33
7076|9|3534|27
7077|2|3534|28
7078|10|3534|29
7079|1|3535|17
7080|4|3535|19
7081|3|3536|31
7082|3|3537|17
7083|3|3537|24
7084|1|3537|26
7085|5|3538|29
7086|8|3539|27
7087|1|3539|29
7088|1|3539|32
7089|8|3540|19
7090|4|3540|29
7091|8|3540|21
7092|4|3541|25
7093|8|3542|21
7094|4|3542|25
7095|9|3543|17
7096|5|3543|18
7097|2|3544|20
7098|2|3545|21
7099|7|3545|33
7100|2|3545|17
7101|8|3546|28
7102|3|3546|33
7103|7|3546|33
7104|10|3547|24
7105|10|3548|29
7106|7|3548|29
7107|10|3548|21
7108|10|3549|26
7109|8|3550|22
7110|8|3550|22
7111|9|3550|29
7112|3|3551|24
7113|6|3551|24
7114|9|3551|19
7115|4|3552|24
7116|3|3553|32
7117|7|3553|30
7118|5|3554|18
7119|7|3554|29
7120|9|3555|21
7121|3|3555|17
7122|7|3555|33
7123|4|3556|18
7124|1|3556|20
7125|4|3557|33
7126|1|3557|21
7127|2|3558|23
7128|4|3558|29
7129|3|3558|17
7130|2|3559|25
7131|4|3559|19
7132|7|3560|31
7133|7|3560|22
7134|6|3561|20
7135|9|3561|19
7136|1|3561|33
7137|9|3562|33
7138|9|3563|22
7139|9|3563|28
7140|6|3564|18
7141|10|3564|32
7142|10|3565|28
7143|8|3566|17
7144|7|3566|31
7145|2|3567|19
7146|10|3567|31
7147|9|3567|32
7148|3|3568|18
7149|8|3568|32
7150|10|3568|33
7151|7|3569|19
7152|1|3569|20
7153|1|3570|20
7154|7|3570|23
7155|2|3571|26
7156|5|3571|22
7157|7|3572|23
7158|1|3572|31
7159|7|3573|24
7160|6|3574|27
7161|2|3575|30
7162|6|3575|24
7163|10|3575|26
7164|6|3576|17
7165|1|3576|30
7166|2|3576|22
7167|10|3577|20
7168|6|3577|23
7169|4|3578|28
7170|4|3578|21
7171|6|3579|27
7172|5|3579|25
7173|8|3579|25
7174|6|3580|31
7175|10|3581|20
7176|7|3581|17
7177|6|3581|22
7178|6|3582|22
7179|5|3582|24
7180|1|3582|27
7181|1|3583|32
7182|8|3584|19
7183|1|3585|33
7184|6|3585|26
7185|6|3586|23
7186|2|3586|23
7187|6|3587|28
7188|9|3587|28
7189|2|3588|33
7190|6|3588|21
7191|9|3589|23
7192|1|3590|23
7193|2|3590|28
7194|7|3591|23
7195|6|3591|30
7196|4|3591|33
7197|3|3592|33
7198|8|3593|31
7199|8|3593|21
7200|10|3593|25
7201|8|3594|26
7202|9|3595|25
7203|9|3595|21
7204|10|3596|22
7205|10|3596|21
7206|1|3597|18
7207|1|3597|20
7208|10|3597|26
7209|9|3598|26
7210|2|3598|23
7211|2|3598|23
7212|5|3599|25
7213|4|3600|17
7214|3|3601|31
7215|10|3602|28
7216|7|3602|17
7217|6|3603|32
7218|7|3604|31
7219|4|3605|31
7220|6|3605|26
7221|1|3606|29
7222|9|3606|25
7223|10|3606|27
7224|4|3607|21
7225|4|3607|31
7226|1|3607|23
7227|10|3608|17
7228|1|3608|28
7229|1|3609|33
7230|8|3610|20
7231|5|3610|17
7232|8|3611|17
7233|10|3612|23
7234|4|3612|31
7235|10|3612|24
7236|10|3613|17
7237|6|3613|17
7238|2|3614|19
7239|1|3614|18
7240|10|3614|28
7241|8|3615|24
7242|2|3616|24
7243|6|3616|26
7244|9|3616|27
7245|8|3617|28
7246|8|3618|25
7247|1|3618|23
7248|8|3619|20
7249|2|3619|30
7250|4|3620|29
7251|2|3621|30
7252|5|3622|27
7253|8|3623|26
7254|2|3623|25
7255|8|3624|31
7256|6|3624|20
7257|3|3625|21
7258|2|3626|23
7259|4|3626|22
7260|5|3627|22
7261|9|3627|17
7262|1|3627|18
7263|1|3628|29
7264|10|3628|20
7265|9|3628|23
7266|7|3629|26
7267|1|3630|22
7268|4|3630|17
7269|2|3630|21
7270|1|3631|18
7271|6|3631|26
7272|1|3632|25
7273|1|3632|22
7274|6|3632|19
7275|9|3633|22
7276|9|3634|23
7277|3|3635|31
7278|3|3635|31
7279|9|3636|17
7280|1|3637|25
7281|8|3637|31
7282|2|3638|17
7283|10|3639|33
7284|6|3640|31
7285|5|3641|25
7286|8|3641|32
7287|8|3641|24
7288|5|3642|26
7289|10|3642|31
7290|7|3642|32
7291|9|3643|21
7292|3|3643|23
7293|10|3644|18
7294|1|3644|30
7295|2|3644|29
7296|2|3645|25
7297|9|3645|33
7298|1|3645|33
7299|8|3646|33
7300|9|3647|19
7301|8|3647|19
7302|2|3648|28
7303|7|3648|27
7304|10|3648|17
7305|6|3649|20
7306|7|3649|29
7307|9|3649|28
7308|5|3650|23
7309|1|3650|19
7310|8|3650|23
7311|2|3651|19
7312|7|3651|20
7313|10|3651|26
7314|9|3652|21
7315|6|3652|28
7316|7|3653|18
7317|5|3653|29
7318|2|3654|26
7319|8|3655|29
7320|7|3656|24
7321|2|3656|24
7322|10|3657|28
7323|10|3657|32
7324|3|3658|21
7325|10|3659|31
7326|6|3659|31
7327|9|3660|18
7328|9|3660|27
7329|5|3660|27
7330|3|3661|26
7331|7|3662|29
7332|3|3662|26
7333|5|3662|28
7334|10|3663|28
7335|8|3664|21
7336|10|3664|22
7337|5|3664|24
7338|3|3665|20
7339|7|3665|25
7340|2|3666|26
7341|1|3666|18
7342|9|3667|17
7343|5|3667|32
7344|3|3667|26
7345|2|3668|22
7346|2|3668|19
7347|2|3668|27
7348|2|3669|29
7349|2|3669|32
7350|7|3669|19
7351|5|3670|21
7352|6|3670|19
7353|5|3671|24
7354|9|3672|22
7355|9|3672|22
7356|4|3673|28
7357|3|3673|33
7358|5|3674|21
7359|10|3674|22
7360|1|3675|24
7361|10|3675|19
7362|3|3675|33
7363|7|3676|18
7364|8|3677|30
7365|10|3677|18
7366|3|3678|33
7367|7|3678|22
7368|8|3678|19
7369|10|3679|26
7370|3|3679|20
7371|4|3679|26
7372|3|3680|32
7373|10|3680|32
7374|8|3680|28
7375|4|3681|19
7376|8|3682|19
7377|5|3682|27
7378|6|3682|29
7379|8|3683|25
7380|4|3683|33
7381|6|3684|20
7382|2|3685|19
7383|9|3686|19
7384|8|3686|27
7385|4|3687|31
7386|2|3688|18
7387|8|3688|17
7388|3|3689|33
7389|8|3690|29
7390|5|3690|19
7391|10|3690|33
7392|8|3691|23
7393|5|3691|25
7394|8|3691|22
7395|4|3692|19
7396|4|3693|27
7397|6|3693|30
7398|4|3693|20
7399|5|3694|28
7400|10|3694|33
7401|7|3695|26
7402|6|3695|31
7403|5|3695|33
7404|4|3696|29
7405|7|3696|22
7406|1|3696|28
7407|7|3697|17
7408|8|3697|30
7409|4|3698|33
7410|2|3698|30
7411|2|3699|24
7412|6|3700|24
7413|6|3701|28
7414|2|3701|17
7415|1|3702|25
7416|1|3703|31
7417|4|3703|31
7418|4|3703|19
7419|1|3704|18
7420|9|3705|21
7421|8|3706|17
7422|1|3706|20
7423|7|3707|25
7424|10|3708|31
7425|3|3708|29
7426|10|3709|32
7427|10|3709|27
7428|6|3709|31
7429|10|3710|17
7430|4|3711|24
7431|10|3712|20
7432|4|3712|19
7433|4|3713|30
7434|8|3713|21
7435|9|3714|18
7436|8|3714|17
7437|8|3714|22
7438|9|3715|22
7439|4|3715|22
7440|3|3716|30
7441|7|3717|20
7442|8|3717|17
7443|5|3717|18
7444|10|3718|27
7445|6|3719|28
7446|8|3719|32
7447|3|3719|26
7448|5|3720|33
7449|5|3721|20
7450|5|3721|27
7451|3|3721|17
7452|1|3722|28
7453|1|3722|24
7454|5|3722|27
7455|9|3723|32
7456|10|3723|28
7457|10|3724|20
7458|5|3724|25
7459|2|3724|22
7460|3|3725|24
7461|4|3726|20
7462|7|3727|30
7463|4|3728|25
7464|10|3729|29
7465|1|3729|33
7466|3|3730|19
7467|1|3730|30
7468|8|3731|30
7469|10|3732|23
7470|9|3733|26
7471|7|3734|33
7472|5|3734|21
7473|6|3734|26
7474|1|3735|21
7475|9|3736|23
7476|5|3736|18
7477|8|3737|26
7478|7|3737|33
7479|3|3738|19
7480|6|3738|21
7481|5|3739|33
7482|2|3739|28
7483|8|3740|23
7484|1|3741|33
7485|6|3742|24
7486|5|3742|24
7487|3|3743|24
7488|6|3743|19
7489|9|3743|28
7490|6|3744|22
7491|3|3744|26
7492|2|3744|19
7493|6|3745|22
7494|9|3746|22
7495|8|3746|29
7496|3|3746|22
7497|4|3747|28
7498|8|3747|32
7499|10|3747|24
7500|7|3748|31
7501|9|3748|29
7502|7|3749|27
7503|9|3749|19
7504|5|3749|33
7505|10|3750|20
7506|7|3751|23
7507|1|3752|31
7508|2|3752|18
7509|3|3753|26
7510|2|3753|18
7511|3|3754|33
7512|4|3755|24
7513|9|3755|30
7514|1|3755|25
7515|10|3756|18
7516|6|3756|33
7517|9|3757|26
7518|10|3757|28
7519|7|3757|25
7520|4|3758|31
7521|5|3758|23
7522|10|3758|26
7523|4|3759|30
7524|1|3759|18
7525|6|3760|20
7526|8|3761|31
7527|10|3761|30
7528|3|3762|31
7529|2|3762|20
7530|6|3762|24
7531|5|3763|17
7532|10|3763|17
7533|7|3764|33
7534|8|3764|29
7535|7|3765|30
7536|4|3765|33
7537|8|3765|20
7538|9|3766|19
7539|5|3766|32
7540|2|3767|23
7541|3|3767|25
7542|6|3768|28
7543|2|3768|28
7544|1|3769|26
7545|3|3769|27
7546|7|3769|33
7547|1|3770|30
7548|1|3770|19
7549|8|3771|22
7550|2|3771|18
7551|4|3772|33
7552|10|3772|32
7553|8|3773|20
7554|8|3774|24
7555|3|3775|25
7556|2|3775|31
7557|8|3776|30
7558|10|3776|19
7559|2|3777|24
7560|4|3777|27
7561|2|3777|31
7562|8|3778|26
7563|2|3778|17
7564|10|3779|32
7565|2|3780|24
7566|4|3781|26
7567|8|3781|27
7568|5|3782|18
7569|6|3783|24
7570|5|3783|20
7571|3|3784|25
7572|9|3784|31
7573|7|3784|32
7574|6|3785|28
7575|1|3786|33
7576|4|3787|17
7577|3|3787|20
7578|8|3787|27
7579|6|3788|20
7580|8|3788|27
7581|3|3789|21
7582|6|3789|21
7583|9|3789|26
7584|9|3790|19
7585|9|3791|26
7586|10|3791|21
7587|4|3792|30
7588|8|3793|29
7589|1|3793|30
7590|3|3794|22
7591|7|3794|18
7592|8|3794|29
7593|3|3795|33
7594|1|3795|26
7595|3|3795|24
7596|4|3796|30
7597|2|3796|33
7598|9|3796|32
7599|8|3797|26
7600|5|3797|29
7601|7|3798|24
7602|7|3798|24
7603|3|3799|25
7604|8|3800|26
7605|2|3801|22
7606|5|3801|28
7607|7|3801|26
7608|10|3802|22
7609|10|3803|33
7610|6|3803|28
7611|4|3803|32
7612|9|3804|26
7613|7|3804|23
7614|7|3805|23
7615|10|3806|32
7616|9|3806|33
7617|10|3807|28
7618|9|3808|17
7619|4|3808|28
7620|3|3809|33
7621|5|3809|32
7622|5|3810|26
7623|3|3810|27
7624|8|3811|32
7625|2|3811|33
7626|2|3811|32
7627|5|3812|31
7628|6|3812|23
7629|8|3812|25
7630|4|3813|19
7631|6|3813|33
7632|1|3813|24
7633|4|3814|27
7634|7|3814|20
7635|3|3814|17
7636|5|3815|24
7637|4|3815|20
7638|7|3815|29
7639|4|3816|28
7640|10|3816|31
7641|6|3816|25
7642|7|3817|28
7643|2|3818|27
7644|8|3818|25
7645|9|3819|33
7646|9|3819|27
7647|5|3819|29
7648|1|3820|28
7649|1|3820|28
7650|10|3820|19
7651|7|3821|25
7652|1|3822|18
7653|10|3823|19
7654|6|3824|27
7655|5|3825|25
7656|8|3825|26
7657|1|3826|18
7658|10|3827|28
7659|5|3827|30
7660|6|3827|22
7661|3|3828|29
7662|3|3828|29
7663|8|3828|28
7664|7|3829|26
7665|1|3829|32
7666|7|3830|19
7667|4|3830|28
7668|4|3830|18
7669|5|3831|27
7670|7|3832|28
7671|10|3833|31
7672|9|3833|25
7673|5|3833|27
7674|6|3834|17
7675|4|3834|25
7676|5|3834|31
7677|7|3835|26
7678|4|3835|32
7679|9|3835|26
7680|10|3836|31
7681|9|3836|31
7682|6|3836|31
7683|3|3837|28
7684|3|3837|31
7685|1|3837|33
7686|3|3838|23
7687|1|3838|29
7688|8|3839|25
7689|2|3839|27
7690|7|3840|23
7691|10|3840|18
7692|5|3841|22
7693|7|3841|30
7694|10|3842|25
7695|7|3842|28
7696|2|3842|32
7697|10|3843|33
7698|7|3843|20
7699|8|3844|19
7700|6|3845|25
7701|8|3845|17
7702|5|3846|32
7703|4|3847|27
7704|6|3847|17
7705|3|3848|32
7706|4|3848|27
7707|1|3848|27
7708|7|3849|25
7709|9|3850|26
7710|3|3850|27
7711|4|3851|30
7712|8|3851|25
7713|5|3851|31
7714|6|3852|30
7715|9|3852|27
7716|6|3853|32
7717|4|3854|24
7718|3|3854|30
7719|3|3855|25
7720|7|3855|30
7721|3|3856|24
7722|10|3856|33
7723|10|3856|29
7724|5|3857|32
7725|5|3857|25
7726|7|3858|27
7727|9|3858|32
7728|6|3859|23
7729|9|3859|25
7730|4|3859|17
7731|10|3860|29
7732|5|3861|20
7733|1|3861|29
7734|7|3862|25
7735|7|3862|28
7736|8|3862|25
7737|6|3863|23
7738|10|3864|25
7739|2|3864|29
7740|4|3864|22
7741|6|3865|32
7742|3|3866|23
7743|7|3866|25
7744|10|3867|17
7745|8|3867|23
7746|5|3867|30
7747|3|3868|25
7748|5|3868|24
7749|2|3868|21
7750|5|3869|28
7751|5|3869|29
7752|4|3869|31
7753|2|3870|20
7754|8|3870|32
7755|8|3870|33
